NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GSE11961_MEMORY_BCELL_DAY40_VS_GERMINAL_CENTER_BCELL_DAY40_UP	198	116		
GSE28737_WT_VS_BCL6_KO_FOLLICULAR_BCELL_UP	200	81		
GSE28737_WT_VS_BCL6_HET_FOLLICULAR_BCELL_UP	200	109		
GSE11961_PLASMA_CELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_UP	200	110		
GSE11961_PLASMA_CELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_DN	199	125		
GSE11961_PLASMA_CELL_DAY7_VS_MEMORY_BCELL_DAY40_DN	198	73		
GSE34179_THPOK_KO_VS_WT_VA14I_NKTCELL_UP	200	97		
GSE34179_THPOK_KO_VS_WT_VA14I_NKTCELL_DN	199	99		
GSE40493_BCL6_KO_VS_WT_TREG_UP	177	159		
GSE40493_BCL6_KO_VS_WT_TREG_DN	117	17		
GSE40184_HEALTHY_VS_HCV_INFECTED_DONOR_PBMC_DN	200	159		
GSE40184_HEALTHY_VS_HCV_INFECTED_DONOR_PBMC_UP	199	117		
GSE39556_CD8A_DC_VS_NK_CELL_UP	200	136		
GSE39556_CD8A_DC_VS_NK_CELL_DN	199	117		
GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_CD8A_DC_DN	200	130		
GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_NK_CELL_UP	200	131		
GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_NK_CELL_DN	200	126		
GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_CD8A_DC_UP	200	114		
GSE39556_CD8A_DC_VS_NK_CELL_MOUSE_3H_POST_POLYIC_INJ_DN	199	128		
GSE39556_CD8A_DC_VS_NK_CELL_MOUSE_3H_POST_POLYIC_INJ_UP	200	169		
GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_UP	199	122		
GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_DN	200	169		
GSE33292_DN3_THYMOCYTE_VS_TCELL_LYMPHOMA_FROM_TCF1_KO_DN	199	105		
GSE33292_DN3_THYMOCYTE_VS_TCF1_KO_TCELL_LYMPHOMA_UP	200	144		
GSE33292_DN3_THYMOCYTE_VS_TCELL_LYMPHOMA_FROM_TCF1_KO_UP	173	153		
GSE33292_DN3_THYMOCYTE_VS_TCF1_KO_TCELL_LYMPHOMA_DN	148	72		
GSE35543_IN_VIVO_NTREG_VS_IN_VITRO_ITREG_DN	188	80		
GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_UP	192	102		
GSE35543_IN_VIVO_NTREG_VS_IN_VITRO_ITREG_UP	199	42		
GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_DN	199	44		
GSE35543_IN_VITRO_ITREG_VS_CONVERTED_EX_ITREG_DN	198	104		
GSE35543_IN_VITRO_ITREG_VS_CONVERTED_EX_ITREG_UP	200	156		
GSE40655_FOXO1_KO_VS_WT_NTREG_UP	199	164		
GSE40655_FOXO1_KO_VS_WT_NTREG_DN	200	144		
GSE24671_CTRL_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_DN	198	170		
GSE24671_BAKIMULC_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_UP	200	160		
GSE24671_CTRL_VS_BAKIMULC_INFECTED_MOUSE_SPLENOCYTES_DN	170	100		
GSE24671_CTRL_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_UP	161	111		
GSE24671_CTRL_VS_BAKIMULC_INFECTED_MOUSE_SPLENOCYTES_UP	200	166		
GSE24671_BAKIMULC_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_DN	199	162		
GSE41867_DAY8_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	200	170		
GSE41867_DAY8_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN	200	167		
GSE41867_DAY15_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_UP	199	137		
GSE41867_DAY15_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN	200	172		
GSE41867_NAIVE_VS_DAY6_LCMV_EFFECTOR_CD8_TCELL_UP	200	160		
GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP	200	146		
GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	200	181		
GSE41867_DAY6_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_UP	200	166		
GSE41867_DAY6_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_DN	200	175		
GSE41867_DAY8_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_UP	200	176		
GSE41867_NAIVE_VS_DAY6_LCMV_EFFECTOR_CD8_TCELL_DN	200	171		
GSE41867_NAIVE_VS_DAY8_LCMV_EFFECTOR_CD8_TCELL_UP	200	163		
GSE41867_NAIVE_VS_DAY8_LCMV_EFFECTOR_CD8_TCELL_DN	200	172		
GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_UP	200	178		
GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_DN	200	171		
GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_UP	200	177		
GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_DN	200	178		
GSE41867_NAIVE_VS_DAY30_LCMV_CLONE13_EXHAUSTED_CD8_TCELL_DN	200	166		
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_DN	200	179		
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY8_EFFECTOR_CD8_TCELL_UP	200	162		
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY8_EFFECTOR_CD8_TCELL_DN	200	147		
GSE41867_MEMORY_VS_EXHAUSTED_CD8_TCELL_DAY30_LCMV_UP	199	138		
GSE41867_MEMORY_VS_EXHAUSTED_CD8_TCELL_DAY30_LCMV_DN	200	151		
GSE41867_DAY8_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_DN	200	164		
GSE41867_DAY6_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	200	129		
GSE41867_DAY6_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN	200	165		
GSE41867_DAY6_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_UP	200	134		
GSE41867_DAY6_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN	200	171		
GSE41867_DAY8_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_UP	199	167		
GSE41867_DAY8_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN	200	162		
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_UP	200	167		
GSE41867_NAIVE_VS_DAY6_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP	200	152		
GSE41867_NAIVE_VS_DAY6_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	200	146		
GSE41867_NAIVE_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP	200	132		
GSE41867_NAIVE_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	199	152		
GSE41867_NAIVE_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP	200	168		
GSE41867_NAIVE_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	198	163		
GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_UP	199	168		
GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_DN	199	175		
GSE41867_NAIVE_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	200	160		
GSE41867_NAIVE_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN	194	111		
GSE41867_NAIVE_VS_DAY15_LCMV_CONE13_EFFECTOR_CD8_TCELL_UP	187	45		
GSE41867_NAIVE_VS_DAY15_LCMV_CONE13_EFFECTOR_CD8_TCELL_DN	195	122		
GSE41867_NAIVE_VS_DAY30_LCMV_CLONE13_EXHAUSTED_CD8_TCELL_UP	192	107		
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY15_EFFECTOR_CD8_TCELL_DN	184	51		
GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	189	31		
GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN	190	41		
GSE41867_DAY6_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	195	133		
GSE41867_DAY8_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP	190	40		
GSE41867_DAY8_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	184	41		
GSE41867_DAY6_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP	196	81		
GSE41867_DAY15_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_DN	190	94		
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY15_EFFECTOR_CD8_TCELL_UP	200	146		
GSE41867_DAY15_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_UP	199	120		
GSE41087_WT_VS_FOXP3_MUT_ANTI_CD3_CD28_STIM_CD4_TCELL_UP	195	118		
GSE41087_WT_VS_FOXP3_MUT_ANTI_CD3_CD28_STIM_CD4_TCELL_DN	200	147		
GSE36826_WT_VS_IL1R_KO_SKIN_DN	198	140		
GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_UP	199	140		
GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_DN	199	161		
GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_DN	200	123		
GSE36826_NORMAL_VS_STAPH_AUREUS_INF_SKIN_UP	198	146		
GSE36826_NORMAL_VS_STAPH_AUREUS_INF_SKIN_DN	200	144		
GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_UP	200	160		
GSE36826_WT_VS_IL1R_KO_SKIN_UP	197	100		
GSE39382_IL3_VS_IL3_IL33_TREATED_MAST_CELL_DN	199	121		
GSE39382_IL3_VS_IL3_IL33_TREATED_MAST_CELL_UP	200	158		
GSE35435_RESTING_VS_IL4_TREATED_MACROPHAGE_UP	199	132		
GSE35435_RESTING_VS_IL4_TREATED_MACROPHAGE_DN	199	105		
GSE28408_LY6G_POS_VS_NEG_DC_DN	200	154		
GSE28408_LY6G_POS_VS_NEG_DC_UP	197	145		
GSE41978_WT_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	200	127		
GSE41978_WT_VS_ID2_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	200	109		
GSE41978_WT_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	200	140		
GSE41978_KLRG1_HIGH_VS_LOW_EFFECTOR_CD8_TCELL_UP	200	86		
GSE41978_KLRG1_HIGH_VS_LOW_EFFECTOR_CD8_TCELL_DN	200	150		
GSE41978_WT_VS_ID2_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	200	68		
GSE41978_WT_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	200	115		
GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	200	72		
GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	200	168		
GSE41978_WT_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	200	92		
GSE41978_ID2_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	200	104		
GSE41978_ID2_KO_AND_BIM_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	199	101		
GSE41978_ID2_KO_AND_BIM_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	199	110		
GSE41978_ID2_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	199	121		
GSE42021_TREG_PLN_VS_TREG_PRECURSORS_THYMUS_UP	196	103		
GSE42021_TREG_PLN_VS_TREG_PRECURSORS_THYMUS_DN	200	127		
GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_UP	198	123		
GSE42021_TREG_VS_TCONV_PLN_UP	200	118		
GSE42021_TREG_VS_TCONV_PLN_DN	199	124		
GSE42021_TREG_PLN_VS_CD24INT_TREG_THYMUS_DN	200	127		
GSE42021_TREG_PLN_VS_CD24LO_TREG_THYMUS_UP	196	128		
GSE42021_TREG_PLN_VS_CD24LO_TREG_THYMUS_DN	197	103		
GSE42021_CD24HI_VS_CD24INT_TREG_THYMUS_UP	200	130		
GSE42021_CD24HI_VS_CD24INT_TREG_THYMUS_DN	200	125		
GSE42021_CD24HI_VS_CD24LOW_TREG_THYMUS_UP	199	121		
GSE42021_CD24HI_VS_CD24LOW_TREG_THYMUS_DN	200	96		
GSE42021_CD24INT_VS_CD24LOW_TREG_THYMUS_UP	197	100		
GSE42021_CD24INT_VS_CD24LOW_TREG_THYMUS_DN	196	101		
GSE42021_CD24HI_VS_CD24INT_TCONV_THYMUS_UP	200	132		
GSE42021_CD24HI_VS_CD24INT_TCONV_THYMUS_DN	200	105		
GSE42021_CD24HI_VS_CD24LOW_TCONV_THYMUS_UP	200	121		
GSE42021_CD24HI_VS_CD24LOW_TCONV_THYMUS_DN	199	122		
GSE42021_CD24INT_VS_CD24LOW_TCONV_THYMUS_UP	198	105		
GSE42021_CD24INT_VS_CD24LOW_TCONV_THYMUS_DN	200	104		
GSE42021_TCONV_PLN_VS_CD24HI_TCONV_THYMUS_UP	200	128		
GSE42021_TCONV_PLN_VS_CD24HI_TCONV_THYMUS_DN	199	105		
GSE42021_TCONV_PLN_VS_CD24INT_TCONV_THYMUS_UP	199	141		
GSE42021_TCONV_PLN_VS_CD24INT_TCONV_THYMUS_DN	200	126		
GSE42021_TCONV_PLN_VS_CD24LO_TCONV_THYMUS_UP	200	121		
GSE42021_TCONV_PLN_VS_CD24LO_TCONV_THYMUS_DN	200	122		
GSE42021_CD24INT_TREG_VS_CD24INT_TCONV_THYMUS_DN	200	95		
GSE42021_CD24LO_TREG_VS_CD24LO_TCONV_THYMUS_UP	200	136		
GSE42021_CD24LO_TREG_VS_CD24LO_TCONV_THYMUS_DN	200	165		
GSE42021_TREG_PLN_VS_CD24HI_TREG_THYMUS_UP	200	134		
GSE42021_TREG_PLN_VS_CD24HI_TREG_THYMUS_DN	200	170		
GSE42021_TREG_PLN_VS_CD24INT_TREG_THYMUS_UP	200	146		
GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_UP	200	166		
GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_DN	200	132		
GSE42021_CD24INT_TREG_VS_CD24INT_TCONV_THYMUS_UP	200	165		
GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_DN	200	146		
GSE27434_WT_VS_DNMT1_KO_TREG_UP	200	152		
GSE27434_WT_VS_DNMT1_KO_TREG_DN	200	138		
GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_UP	200	120		
GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_DN	200	128		
GSE43957_UNTREATED_VS_NACL_TREATED_ANTI_CD3_CD28_STIM_CD4_TCELL_UP	200	93		
GSE43957_UNTREATED_VS_NACL_TREATED_ANTI_CD3_CD28_STIM_CD4_TCELL_DN	200	143		
GSE43956_WT_VS_SGK1_KO_TH17_DIFFERENTIATED_CD4_TCELL_UP	200	103		
GSE43956_WT_VS_SGK1_KO_TH17_DIFFERENTIATED_CD4_TCELL_DN	200	155		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_42H_UP	200	138		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_42H_DN	200	93		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_52H_UP	200	113		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_1H_UP	200	119		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_1H_DN	200	98		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_4H_UP	200	131		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_4H_DN	200	144		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_10H_UP	200	131		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_10H_DN	200	95		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_20H_UP	200	120		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_20H_DN	200	135		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_30H_UP	200	109		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_30H_DN	200	131		
GSE43955_1H_VS_60H_ACT_CD4_TCELL_DN	199	116		
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_UP	200	135		
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN	200	142		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_52H_DN	200	107		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_60H_UP	200	128		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_60H_DN	200	110		
GSE43955_1H_VS_10H_ACT_CD4_TCELL_UP	200	143		
GSE43955_1H_VS_10H_ACT_CD4_TCELL_DN	200	102		
GSE43955_1H_VS_20H_ACT_CD4_TCELL_UP	200	139		
GSE43955_1H_VS_20H_ACT_CD4_TCELL_DN	200	117		
GSE43955_1H_VS_42H_ACT_CD4_TCELL_UP	200	152		
GSE43955_1H_VS_42H_ACT_CD4_TCELL_DN	200	84		
GSE43955_1H_VS_60H_ACT_CD4_TCELL_UP	200	145		
GSE43955_TGFB_IL6_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_UP	200	120		
GSE43955_TGFB_IL6_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN	200	148		
GSE43955_TGFB_IL6_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_60H_UP	200	139		
GSE43955_TGFB_IL6_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_60H_DN	200	124		
GSE43955_1H_VS_10H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	199	137		
GSE43955_1H_VS_10H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	200	116		
GSE43955_1H_VS_20H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	200	148		
GSE43955_1H_VS_20H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	200	101		
GSE43955_1H_VS_42H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	199	150		
GSE43955_1H_VS_42H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	200	106		
GSE43955_1H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	200	147		
GSE43955_1H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	200	118		
GSE43955_10H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	200	154		
GSE43955_10H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	200	122		
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_60H_DN	200	144		
GSE43955_10H_VS_30H_ACT_CD4_TCELL_UP	200	114		
GSE43955_10H_VS_30H_ACT_CD4_TCELL_DN	200	126		
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_60H_UP	200	133		
GSE43955_10H_VS_60H_ACT_CD4_TCELL_DN	200	127		
GSE43955_10H_VS_30H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	200	122		
GSE43955_10H_VS_30H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	199	109		
GSE43955_10H_VS_60H_ACT_CD4_TCELL_UP	199	136		
GSE44732_UNSTIM_VS_IL27_STIM_IMATURE_DC_UP	200	130		
GSE44732_UNSTIM_VS_IL27_STIM_IMATURE_DC_DN	197	129		
GSE44955_MCSF_VS_MCSF_AND_IL27_STIM_MACROPHAGE_DN	199	128		
GSE44955_MCSF_VS_MCSF_AND_IL27_STIM_MACROPHAGE_UP	198	131		
GSE46242_CTRL_VS_EGR2_DELETED_TH1_CD4_TCELL_UP	199	112		
GSE46242_CTRL_VS_EGR2_DELETED_TH1_CD4_TCELL_DN	195	85		
GSE46242_CTRL_VS_EGR2_DELETED_ANERGIC_TH1_CD4_TCELL_UP	196	129		
GSE46242_CTRL_VS_EGR2_DELETED_ANERGIC_TH1_CD4_TCELL_DN	197	120		
GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_UP	197	110		
GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_DN	192	76		
GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_WITH_EGR2_DELETED_UP	199	123		
GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_WITH_EGR2_DELETED_DN	192	122		
GSE43863_NAIVE_VS_MEMORY_TH1_CD4_TCELL_D150_LCMV_DN	183	58		
GSE43863_NAIVE_VS_LY6C_LOW_CXCR5NEG_CD4_EFF_TCELL_D6_LCMV_UP	193	63		
GSE43863_NAIVE_VS_LY6C_LOW_CXCR5NEG_CD4_EFF_TCELL_D6_LCMV_DN	196	126		
GSE43863_NAIVE_VS_MEMORY_TH1_CD4_TCELL_D150_LCMV_UP	188	57		
GSE43863_NAIVE_VS_TH1_EFF_CD4_TCELL_D6_LCMV_UP	193	110		
GSE43863_NAIVE_VS_TH1_EFF_CD4_TCELL_D6_LCMV_DN	186	48		
GSE43863_NAIVE_VS_TFH_CD4_EFF_TCELL_D6_LCMV_UP	196	130		
GSE43863_NAIVE_VS_TFH_CD4_EFF_TCELL_D6_LCMV_DN	192	52		
GSE43863_NAIVE_VS_LY6C_INT_CXCR5POS_CD4_EFF_TCELL_D6_LCMV_UP	197	121		
GSE43863_NAIVE_VS_LY6C_INT_CXCR5POS_CD4_EFF_TCELL_D6_LCMV_DN	193	54		
GSE43863_DAY6_EFF_VS_DAY150_MEM_LY6C_INT_CXCR5POS_CD4_TCELL_DN	200	157		
GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_UP	200	170		
GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_DN	200	162		
GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_UP	200	169		
GSE43863_NAIVE_VS_MEMORY_TFH_CD4_TCELL_D150_LCMV_UP	200	153		
GSE43863_NAIVE_VS_MEMORY_TFH_CD4_TCELL_D150_LCMV_DN	200	156		
GSE43863_NAIVE_VS_MEMORY_LY6C_INT_CXCR5POS_CD4_TCELL_D150_LCMV_UP	200	142		
GSE43863_NAIVE_VS_MEMORY_LY6C_INT_CXCR5POS_CD4_TCELL_D150_LCMV_DN	200	166		
GSE43863_DAY6_EFF_VS_DAY150_MEM_TH1_CD4_TCELL_UP	200	153		
GSE43863_DAY6_EFF_VS_DAY150_MEM_TH1_CD4_TCELL_DN	199	143		
GSE43863_DAY6_EFF_VS_DAY150_MEM_TFH_CD4_TCELL_UP	199	147		
GSE43863_DAY6_EFF_VS_DAY150_MEM_TFH_CD4_TCELL_DN	198	85		
GSE43863_DAY6_EFF_VS_DAY150_MEM_LY6C_INT_CXCR5POS_CD4_TCELL_UP	200	145		
GSE43863_TFH_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_DN	199	111		
GSE43863_TFH_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP	199	151		
GSE43863_TFH_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN	199	103		
GSE43863_LY6C_INT_CXCR5POS_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP	199	126		
GSE43863_LY6C_INT_CXCR5POS_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN	200	135		
GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_DN	200	74		
GSE43863_TFH_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_UP	199	133		
GSE43863_TFH_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_DN	200	86		
GSE43863_TH1_VS_TFH_EFFECTOR_CD4_TCELL_UP	200	79		
GSE43863_TH1_VS_TFH_EFFECTOR_CD4_TCELL_DN	200	165		
GSE43863_TH1_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_UP	200	170		
GSE43863_TH1_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_DN	200	173		
GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP	200	172		
GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN	200	171		
GSE43863_TFH_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_UP	200	150		
GSE46143_CTRL_VS_LMP2A_TRANSDUCED_CD10_POS_GC_BCELL_UP	200	117		
GSE46143_CTRL_VS_LMP2A_TRANSDUCED_CD10_POS_GC_BCELL_DN	200	145		
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_UP	200	156		
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_UP	200	162		
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_DN	200	164		
GSE44649_WT_VS_MIR155_KO_NAIVE_CD8_TCELL_UP	198	101		
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_DN	200	158		
GSE44649_WT_VS_MIR155_KO_ACTIVATED_CD8_TCELL_UP	199	155		
GSE44649_WT_VS_MIR155_KO_ACTIVATED_CD8_TCELL_DN	199	120		
GSE44649_WT_VS_MIR155_KO_NAIVE_CD8_TCELL_DN	200	135		
GSE42724_MEMORY_BCELL_VS_PLASMABLAST_UP	199	163		
GSE42724_B1_BCELL_VS_PLASMABLAST_UP	199	128		
GSE42724_B1_BCELL_VS_PLASMABLAST_DN	200	159		
GSE42724_NAIVE_VS_B1_BCELL_UP	200	139		
GSE42724_MEMORY_BCELL_VS_PLASMABLAST_DN	200	159		
GSE42724_NAIVE_VS_MEMORY_BCELL_UP	200	112		
GSE42724_NAIVE_VS_MEMORY_BCELL_DN	200	142		
GSE42724_MEMORY_VS_B1_BCELL_UP	200	148		
GSE42724_NAIVE_VS_B1_BCELL_DN	199	147		
