NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_ADULT_DN	GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_ADULT_DN		146	-0.4252456	-1.6044713	0.0	0.005065868	0.976	1765	tags=30%, list=17%, signal=36%	
GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_DC_DN	GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_DC_DN		108	-0.44775662	-1.60373	0.0	0.005104017	0.976	1318	tags=28%, list=13%, signal=31%	
GSE40666_UNTREATED_VS_IFNA_STIM_EFFECTOR_CD8_TCELL_90MIN_UP	GSE40666_UNTREATED_VS_IFNA_STIM_EFFECTOR_CD8_TCELL_90MIN_UP		151	-0.42898536	-1.602612	0.0019267823	0.0051600477	0.976	1175	tags=26%, list=11%, signal=29%	
GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_ADULT_UP	GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_ADULT_UP		131	-0.43833247	-1.6025114	0.0	0.0051647867	0.976	1496	tags=27%, list=14%, signal=32%	
GSE6259_BCELL_VS_CD8_TCELL_UP	GSE6259_BCELL_VS_CD8_TCELL_UP		118	-0.43844035	-1.602025	0.0	0.0051915967	0.977	2675	tags=45%, list=25%, signal=60%	
GSE22229_UNTREATED_VS_IMMUNOSUPP_THERAPY_RENAL_TRANSPLANT_PATIENT_PBMC_UP	GSE22229_UNTREATED_VS_IMMUNOSUPP_THERAPY_RENAL_TRANSPLANT_PATIENT_PBMC_UP		104	-0.4506152	-1.6018904	0.0	0.005199149	0.978	1877	tags=33%, list=18%, signal=39%	
GSE20727_ROS_INH_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN	GSE20727_ROS_INH_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN		42	-0.525743	-1.6010684	0.0075901328	0.0052396352	0.979	1456	tags=29%, list=14%, signal=33%	
GSE17721_POLYIC_VS_GARDIQUIMOD_4H_BMDC_UP	GSE17721_POLYIC_VS_GARDIQUIMOD_4H_BMDC_UP		151	-0.42999762	-1.6009935	0.0018484289	0.0052388352	0.979	1859	tags=25%, list=18%, signal=29%	
GSE28726_NAIVE_VS_ACTIVATED_NKTCELL_UP	GSE28726_NAIVE_VS_ACTIVATED_NKTCELL_UP		113	-0.4427495	-1.6007515	0.0076045627	0.005246221	0.979	1522	tags=29%, list=14%, signal=34%	
GSE3982_BASOPHIL_VS_TH1_UP	GSE3982_BASOPHIL_VS_TH1_UP		130	-0.4350526	-1.6006609	0.0019880715	0.0052413386	0.979	1702	tags=33%, list=16%, signal=39%	
GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN	GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN		62	-0.49112785	-1.5998199	0.0	0.005296601	0.979	822	tags=24%, list=8%, signal=26%	
GSE27786_LIN_NEG_VS_MONO_MAC_DN	GSE27786_LIN_NEG_VS_MONO_MAC_DN		130	-0.44001716	-1.5995739	0.0	0.00530402	0.979	3044	tags=46%, list=29%, signal=64%	
GSE15930_STIM_VS_STIM_AND_IL12_48H_CD8_T_CELL_UP	GSE15930_STIM_VS_STIM_AND_IL12_48H_CD8_T_CELL_UP		171	-0.4233578	-1.5991932	0.0	0.00531967	0.979	1589	tags=33%, list=15%, signal=39%	
GSE15324_ELF4_KO_VS_WT_NAIVE_CD8_TCELL_UP	GSE15324_ELF4_KO_VS_WT_NAIVE_CD8_TCELL_UP		123	-0.44351128	-1.5978703	0.0	0.00539232	0.98	1689	tags=26%, list=16%, signal=31%	
GSE24210_IL35_TREATED_VS_RESTING_TREG_UP	GSE24210_IL35_TREATED_VS_RESTING_TREG_UP		85	-0.45986286	-1.5971007	0.0	0.0054348856	0.981	2053	tags=35%, list=20%, signal=44%	
GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_HET_TCONV_DN	GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_HET_TCONV_DN		157	-0.42618746	-1.5953715	0.0	0.005563004	0.983	2152	tags=38%, list=20%, signal=47%	
GSE33425_CD161_HIGH_VS_NEG_CD8_TCELL_UP	GSE33425_CD161_HIGH_VS_NEG_CD8_TCELL_UP		151	-0.42214516	-1.594668	0.0	0.005599891	0.983	974	tags=19%, list=9%, signal=21%	
GSE27786_LIN_NEG_VS_CD8_TCELL_DN	GSE27786_LIN_NEG_VS_CD8_TCELL_DN		168	-0.41490898	-1.5942438	0.0018726592	0.0056257304	0.983	2518	tags=39%, list=24%, signal=51%	
GSE28737_WT_VS_BCL6_HET_MARGINAL_ZONE_BCELL_UP	GSE28737_WT_VS_BCL6_HET_MARGINAL_ZONE_BCELL_UP		121	-0.44092962	-1.5936021	0.0	0.005676021	0.984	1736	tags=30%, list=17%, signal=35%	
GSE5503_MLN_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_UP	GSE5503_MLN_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_UP		135	-0.43122897	-1.5934174	0.0018018018	0.0056789075	0.984	2145	tags=36%, list=20%, signal=45%	
GSE12198_CTRL_VS_HIGH_IL2_STIM_NK_CELL_UP	GSE12198_CTRL_VS_HIGH_IL2_STIM_NK_CELL_UP		106	-0.444868	-1.591771	0.0	0.0057983287	0.984	1407	tags=22%, list=13%, signal=25%	
