NAME	TITLE	SCORE	
ERP44		0.38450962	
SNF8		0.38417462	
PRIM1		0.38389874	
TPRKB		0.38379505	
TRMT10B		0.3835357	
PUS7L		0.3832372	
CEP83		0.3830058	
ZFP787		0.38277918	
PPP2R3C		0.3822225	
SOCS6		0.38189918	
SRA1		0.38174722	
ZCCHC17		0.3814223	
SYNE3		0.3812357	
ZBTB3		0.3800197	
RASL11B		0.37991533	
IL2		0.37953115	
ISOC1		0.37941927	
IFT22		0.37885657	
CASC3		0.37840188	
GTF2F1		0.3781845	
GATAD1		0.37817904	
SARDH		0.3772244	
EHMT1		0.37713712	
PCYT2		0.3771277	
AGPAT2		0.37626517	
VEZT		0.37622622	
POLK		0.37621737	
SRCAP		0.37596193	
ABCB6		0.3757057	
ZFP622		0.37532023	
ZCWPW1		0.37497944	
DHRS7B		0.3744318	
BCAS1		0.37383592	
UBE2J1		0.373808	
NUDT6		0.37364542	
BOLA1		0.3733624	
MTMR14		0.3732613	
SVIL		0.3732036	
ADGRE5		0.37315452	
MAP2K4		0.37307444	
ELL3		0.37281844	
HIC2		0.37273395	
STX12		0.37254694	
WARS		0.37253696	
MAPKBP1		0.3722495	
VOPP1		0.3722218	
EHD2		0.37202588	
UBA6		0.37185657	
CCNY		0.371615	
SREBF1		0.37147024	
SF3B1		0.371118	
SLC25A25		0.37106508	
TBCC		0.37097394	
PEPD		0.37084565	
CWF19L1		0.37040806	
LIPO1		0.3702513	
RILPL1		0.37015834	
OGFOD3		0.3701105	
ENC1		0.37006053	
DNA2		0.36946744	
AUNIP		0.36945692	
PHLDB1		0.36943686	
MBD6		0.36876073	
BAG3		0.36853486	
UBP1		0.36788872	
TRIM45		0.3674093	
TRIO		0.367018	
CEP78		0.3668298	
IQCC		0.36680442	
SUPT6		0.36602122	
AHCYL2		0.36572865	
ZFP266		0.36558005	
CCDC117		0.36532375	
GPR65		0.3649837	
RNF115		0.36482704	
GTF3C1		0.36477724	
MYADM		0.36461887	
LEMD3		0.3643915	
FBRS		0.36366597	
ZFP428		0.36355904	
STK16		0.36355743	
PRKACA		0.36346737	
ATF7		0.36286578	
DNAJB12		0.36282855	
RPS6KC1		0.3625563	
TNP2		0.36236086	
RAB11FIP3		0.36213726	
SKA1		0.36212817	
PUM1		0.3616518	
NAB2		0.3614036	
5530601H04RIK		0.36128	
STRBP		0.36126664	
0610007P14RIK		0.36104843	
LSM5		0.36042485	
CERS6		0.3598279	
FAM120A		0.3594438	
STYX		0.3594057	
RBBP5		0.35922167	
EMC7		0.35909393	
UPF2		0.35896954	
RBBP6		0.3586465	
RANBP9		0.35839412	
S100A1		0.35835704	
CMTR1		0.35829636	
SUDS3		0.35815075	
ST8SIA4		0.35781702	
TPK1		0.35737967	
PPP2R1A		0.35722372	
CCDC141		0.35584396	
NUP62		0.35572165	
SLC12A2		0.3554987	
DDX19A		0.35543537	
TPD52L2		0.3553394	
ATP11C		0.3551441	
GLRX5		0.3550914	
PRKAB2		0.35459217	
LARP7		0.3539401	
PARTICL		0.3537563	
5730508B09RIK		0.3536269	
MORN2		0.3534493	
DEF8		0.35339803	
CNOT6		0.35338512	
DDX46		0.35286885	
MCM2		0.35269156	
CCR7		0.35251257	
WFS1		0.3523143	
TOMM40L		0.35217738	
PDSS2		0.35123673	
PIGL		0.35105985	
ZCCHC4		0.35079187	
IRGQ		0.35033032	
ATXN7L1		0.35029495	
EXOC3		0.3498269	
AMER1		0.34960654	
POLM		0.3489686	
1700049G17RIK		0.3483002	
ZFP142		0.3480152	
ZFP637		0.34763157	
PPP3CB		0.34638426	
TRMU		0.3462537	
NUDT2		0.3462078	
ERCC6L		0.3461611	
COX6B1		0.34601796	
ZFP869		0.3458098	
P2RX4		0.3455917	
MTRF1		0.3454671	
ANKRD37		0.34422016	
ABCB7		0.3441447	
LIPT2		0.34387463	
GIT1		0.34365803	
AGAP3		0.34350467	
CEP162		0.34319127	
COQ2		0.3431543	
TERT		0.34243602	
RFWD3		0.34242544	
FBXL14		0.3423042	
SGSM2		0.34214884	
EME2		0.34151468	
UBASH3A		0.341502	
EDRF1		0.34137934	
FEN1		0.34133413	
WDR53		0.34111425	
ABCG3		0.34101698	
HDAC6		0.3408142	
LMBR1		0.34075502	
SFMBT2		0.34034932	
SFN		0.34022382	
XKR8		0.3399738	
AKR1E1		0.33996534	
2610002M06RIK		0.33995506	
CRAMP1L		0.3397402	
PQLC2		0.3396742	
POMT1		0.33916017	
TMED2		0.33834124	
KTI12		0.337918	
EMD		0.3372144	
TMEM216		0.3371794	
TGTP2		0.3367703	
LPIN3		0.33673465	
F2R		0.3365781	
LITAF		0.33647755	
SMG1		0.33623183	
ZFP647		0.33598343	
H6PD		0.3359552	
SOCS2		0.33590534	
POC1B		0.33580184	
TRAM2		0.3350569	
ZC3H13		0.33499658	
E030030I06RIK		0.3345052	
CHST11		0.3342786	
2310039H08RIK		0.33404082	
ZFP526		0.33398417	
TXNDC5		0.33397996	
TBCB		0.3337855	
ARGLU1		0.3334716	
RBM10		0.33337075	
CDK20		0.33309644	
CSDE1		0.33262172	
ZBTB49		0.3325457	
RDH14		0.33232224	
YME1L1		0.33231825	
AZIN1		0.3322998	
H3F3A		0.33208847	
IRF2BPL		0.33105788	
EDARADD		0.33105507	
PSMD4		0.33104947	
CYP4F16		0.3309491	
TAF4B		0.33003986	
HDDC3		0.3299248	
CLPB		0.3297827	
NDUFA2		0.3293666	
FANCD2OS		0.32874098	
MINPP1		0.32828557	
PERM1		0.3277843	
TMEM79		0.32719755	
UFC1		0.3271857	
MCM10		0.32684273	
PPP1R13B		0.32674345	
TRIP6		0.32653108	
ZFP248		0.32618052	
PAPD4		0.32588178	
PDZD8		0.32575458	
BC030336		0.3253881	
MAPK1		0.3251021	
KLHL25		0.3247164	
GNS		0.3246713	
SAV1		0.32455453	
ILF3		0.3244836	
PLA2G4C		0.3244333	
TCEB3		0.3237153	
3000002C10RIK		0.3237122	
TMEM243		0.3234228	
ICAM1		0.32317406	
KXD1		0.32313177	
MMP14		0.3229989	
SLC30A6		0.32286048	
XRCC6BP1		0.3228068	
CACUL1		0.3225961	
VPS13A		0.3218328	
TTC8		0.32145518	
BTBD1		0.32094786	
MAP3K10		0.32087222	
MTR		0.31988588	
DCTN3		0.31983823	
D3ERTD751E		0.31978795	
GAPVD1		0.31973502	
RABL2		0.3196512	
DNAJB2		0.31874722	
BMYC		0.3186053	
TRAF7		0.31806383	
CCDC14		0.3180409	
GM13807		0.3180252	
MGST3		0.31791553	
DYNLT1F		0.31745747	
HINFP		0.3172563	
OBFC1		0.31720757	
COPS3		0.31713638	
COG5		0.31710193	
TFPI		0.3170406	
SEC31B		0.31630236	
1700028J19RIK		0.31582227	
DOCK10		0.31552288	
CHTF18		0.3151911	
ODF2L		0.3151567	
ACLY		0.3148668	
EEF1A1		0.3143252	
ERLIN2		0.31400567	
LPIN2		0.3138888	
MIR6516		0.3138862	
BLM		0.31381112	
AIM1L		0.31358728	
ATAD3AOS		0.3132062	
BCL2L13		0.31300676	
BSN		0.31285948	
AI662270		0.31284946	
CCDC47		0.3127711	
TSSK6		0.31259468	
ACAT2		0.31232458	
GM608		0.3117637	
PJA1		0.31170413	
NEURL4		0.31147882	
OSM		0.3112548	
PLA2G6		0.31051326	
RPS29		0.31025052	
NACC1		0.31000352	
FUNDC1		0.30966073	
2700029M09RIK		0.3094493	
SERF1		0.30924392	
1600012H06RIK		0.3090918	
RAB28		0.3087732	
DNAJB5		0.30857015	
BC055324		0.30788285	
GPD2		0.30772716	
CISD3		0.3076409	
TEC		0.30734855	
SNTB2		0.30728415	
DNAAF5		0.3068885	
6820431F20RIK		0.30669144	
PEX12		0.30570087	
STAT6		0.30555287	
PLEKHF2		0.30550626	
NFKBIL1		0.304861	
GBE1		0.3045762	
SS18		0.30422035	
MLLT10		0.30355218	
INTS7		0.30336517	
PAF1		0.3023822	
ARHGEF7		0.3023766	
DOCK5		0.30201313	
CD81		0.30189663	
COA5		0.30178857	
PICK1		0.30160806	
9430016H08RIK		0.30094028	
MRPS23		0.3006563	
TFCP2		0.30062756	
EBP		0.3004177	
GM15446		0.30004644	
MRPL4		0.2999569	
MIPOL1		0.29964456	
MYO1B		0.29956773	
USP49		0.29943535	
THOC7		0.29918373	
4833417C18RIK		0.2986454	
1500011K16RIK		0.2985842	
MFSD3		0.29853016	
TFPT		0.2984179	
WDHD1		0.29840824	
MZT2		0.29821	
SLC15A4		0.29779232	
A630066F11RIK		0.29768336	
WDR73		0.29752207	
SERPINE2		0.2969381	
PARP8		0.29692292	
FBXO36		0.2958567	
RPS6KL1		0.29555088	
CCNG1		0.2954985	
SNRNP27		0.2950551	
BUD31		0.2949509	
ST6GALNAC6		0.2941661	
KDM1B		0.2940891	
CLK4		0.29382062	
SNRNP25		0.2926862	
MTM1		0.29267102	
CKAP2L		0.29222825	
OXNAD1		0.29200676	
AP2A2		0.29164946	
MCM6		0.29105577	
CNKSR3		0.29093084	
IRAK1		0.2909307	
CDC37L1		0.2902902	
SWT1		0.29017672	
SLC22A5		0.29010034	
AP3S2		0.29004166	
PIAS2		0.28960854	
BTBD2		0.28953752	
RAD51		0.28904966	
ANKRD10		0.28846526	
WRNIP1		0.2882939	
UPF3B		0.2879421	
SMEK1		0.28768244	
RABGEF1		0.28764924	
PPOX		0.287601	
EXOSC6		0.28707984	
CUL4A		0.2869703	
FAM83G		0.28675267	
A330069E16RIK		0.2861906	
SNORA68		0.28570938	
BDP1		0.28551316	
AKAP5		0.28546545	
STARD6		0.2854523	
ZFP101		0.284657	
BAZ1A		0.2843835	
ACTR8		0.28410178	
PTPN7		0.2837722	
GFM2		0.28348204	
ZFP870		0.28326538	
NUCKS1		0.28321195	
FBXO5		0.28318492	
CAMSAP1		0.28265685	
COLGALT1		0.28261492	
POLR3A		0.28256023	
ZFP940		0.2825602	
CDT1		0.2824998	
MSANTD2		0.2823572	
FAM76A		0.2819762	
GM9833		0.2819503	
TMSB15B1		0.281294	
4933404O12RIK		0.28108227	
ABHD17B		0.28062117	
TATDN2		0.2805308	
GM20257		0.2803385	
PGM3		0.28019434	
RUFY3		0.27987748	
ORC4		0.27981544	
STAMBP		0.27956638	
PYROXD1		0.27866563	
AHCTF1		0.27842453	
PTGIR		0.27839512	
SH3BP5		0.27806506	
CPT2		0.2779762	
MARF1		0.27680665	
GCH1		0.2766794	
POP7		0.276678	
PARVG		0.27659947	
PDXP		0.27657363	
CHEK1		0.2763469	
MPZL1		0.27595246	
SMARCE1		0.2758343	
E130309D02RIK		0.27570564	
KHNYN		0.2744164	
POLH		0.27428108	
RNF4		0.27408296	
PEX3		0.2739054	
PTPRS		0.27337688	
MED1		0.2733389	
KDSR		0.27298394	
FAM72A		0.27260292	
UFL1		0.27211982	
PHF6		0.27175352	
PCCB		0.27135026	
HN1		0.271294	
PEX11G		0.27124244	
ZFP873		0.27107638	
GPAM		0.27063045	
ARHGDIA		0.2704731	
CDR2		0.27046114	
ASCC2		0.27006006	
ETV5		0.2700302	
TNFRSF10B		0.2698595	
ATP9B		0.26982355	
CDC73		0.26976103	
TUFT1		0.26969242	
DARS2		0.26952353	
CKS1B		0.26950362	
CNOT8		0.26943055	
HMGN2		0.2688944	
UBQLN2		0.2687221	
RTTN		0.26845843	
CLPTM1L		0.26807988	
GINS4		0.26795667	
MRPS21		0.26757583	
FXYD4		0.2672039	
STRA13		0.26682308	
CGRRF1		0.26646116	
SRSF5		0.2664603	
MMGT2		0.266291	
VEZF1		0.26608357	
PSMB1		0.2657006	
ZFP472		0.2653529	
RTN3		0.2652878	
PARD6G		0.26483226	
YRDC		0.26453343	
CASZ1		0.26381943	
CSNK2B		0.26365745	
ADH1		0.26353675	
CHMP6		0.26352948	
BRF2		0.26342547	
DDX54		0.2629394	
SGOL1		0.26289365	
USP42		0.26285163	
ATP6V0A1		0.26280215	
MIR682		0.2626917	
RAD51B		0.2624257	
RAB1		0.26237735	
ARIH2		0.261784	
DDX50		0.26176143	
RNF19B		0.26162854	
4933434E20RIK		0.26147494	
TAF2		0.26116252	
LUZP1		0.26084188	
SLX4IP		0.26077428	
UBE2Z		0.26076448	
LCA5		0.26029262	
2010012O05RIK		0.26010206	
COX4I1		0.2596917	
AURKAIP1		0.2593264	
PAK1		0.25909817	
CDK9		0.25904825	
SYCE2		0.25868338	
TMEM104		0.25858554	
NADK2		0.2583317	
RFX7		0.2580491	
RIN3		0.25779027	
USP1		0.2573891	
TMC4		0.2570851	
9530068E07RIK		0.2569602	
LARP4B		0.25685284	
CDCA4		0.2566973	
AI987944		0.25645375	
ZFP692		0.25637472	
PIEZO1		0.25596997	
HMBOX1		0.25583008	
TUBB4B		0.2557382	
PTPN4		0.2556186	
NKTR		0.25504398	
PJA2		0.2548945	
2210404O09RIK		0.2546675	
SRP54A		0.25449678	
MTCP1		0.25446558	
LST1		0.25396368	
RNF170		0.2534099	
CACNA1D		0.25306314	
CENPK		0.25288093	
TFB2M		0.25268552	
RBBP9		0.25227085	
GABPA		0.25208196	
CD2AP		0.25207108	
CYB5R1		0.25204423	
TMEM14C		0.2518101	
ADPRH		0.25165683	
GTF3A		0.2513167	
PIAS4		0.2512556	
ARFRP1		0.25119534	
AKIRIN2		0.25111857	
KBTBD8		0.25048527	
GCFC2		0.2502779	
FAM160A2		0.24992324	
SMPDL3B		0.24962391	
2900005J15RIK		0.24943733	
PEX19		0.24928777	
GM13157		0.24923106	
GINS1		0.24898848	
NRD1		0.24874152	
CCDC88B		0.24872841	
MCTS1		0.24858528	
OSBPL8		0.2479058	
METTL3		0.24772888	
ZFP689		0.24769233	
RGS19		0.24765536	
ZFP948		0.24728344	
STXBP4		0.24719791	
FNBP4		0.24707188	
HERC4		0.24689671	
PAIP2B		0.24683341	
SEC61A2		0.24678944	
URI1		0.24669558	
SSFA2		0.24664055	
MUL1		0.24634422	
SAFB		0.2460142	
PMAIP1		0.2460037	
ABL1		0.24598664	
GMDS		0.24573846	
PCBD2		0.2453767	
SPRY1		0.24484834	
VPS72		0.2444126	
RFC1		0.24435577	
WHAMM		0.24425559	
USP22		0.24399704	
PEX7		0.24371904	
HIST1H3C		0.24364355	
CTC1		0.24331492	
PRDX4		0.24266018	
IPO13		0.24095817	
ZFP511		0.24080762	
CPPED1		0.2404549	
FMNL3		0.24041997	
DNASE1L2		0.24041258	
NFIX		0.24009839	
CMC1		0.2400297	
ATRIP		0.23987369	
TET2		0.23982416	
LIF		0.23963371	
1700019D03RIK		0.23960897	
CCDC85B		0.23934379	
CEP295		0.2392645	
GSS		0.23926389	
GM561		0.23897515	
IPPK		0.23894863	
VMN2R96		0.23813742	
2410006H16RIK		0.23800269	
MFAP1A		0.23796663	
MPV17		0.23716715	
RAP1GDS1		0.23695636	
SNRNP48		0.23660813	
CD160		0.23575452	
TMEM222		0.23552617	
AGL		0.23552306	
CD5		0.23534378	
NCAPG2		0.23516147	
2410131K14RIK		0.23514993	
TOMM7		0.23446564	
9930104L06RIK		0.23375884	
LGALS9		0.2335388	
ZFP398		0.23331961	
SALL2		0.23308206	
IGTP		0.23299506	
RPS6KB1		0.23235579	
MAPRE1		0.23191975	
ANAPC1		0.23179749	
RFC4		0.23128024	
FOXRED1		0.2312731	
DNAJC17		0.22990759	
9130019O22RIK		0.22963709	
DNPEP		0.2295318	
HMGB1		0.22844777	
UBE2Q1		0.2284328	
BLVRA		0.22820255	
XYLT1		0.22787885	
ZFP606		0.22745204	
AU022252		0.2274065	
FANCB		0.2269842	
DDX41		0.22666055	
LY6D		0.22656211	
ZDHHC8		0.22648925	
RNPEP		0.22616877	
GCAT		0.2261509	
DTWD1		0.22608386	
POLR2A		0.22594185	
BRIP1OS		0.22593856	
HAAO		0.22592573	
CENPH		0.22550191	
ATAD5		0.22530437	
EIF4E2		0.22508799	
ZFP36L1		0.22471327	
3110001I22RIK		0.22455098	
PDCD1		0.2244712	
RBM45		0.22445756	
MAATS1		0.22441898	
SNX17		0.22418907	
YIPF6		0.22386852	
FARP1		0.22326006	
B2M		0.22289039	
TTC14		0.22271638	
PMF1		0.22266077	
SLC30A5		0.22256824	
MCM4		0.22252424	
WDR70		0.22247766	
PPP6C		0.22232135	
AGPAT6		0.22231694	
LRRC40		0.22211663	
SEL1L		0.22208598	
AKAP11		0.22170104	
ZFP143		0.22158705	
ARL3		0.22150952	
LETM1		0.2214387	
MAD2L2		0.2212306	
MBD1		0.22113374	
AP1S1		0.22095557	
CPNE1		0.22089416	
4931406C07RIK		0.22065926	
MARVELD1		0.22065622	
COMMD2		0.22060831	
SPATA5L1		0.22050348	
APPBP2		0.2204233	
GLRX2		0.22031227	
DUSP7		0.22010516	
DNAJC13		0.22003846	
FAM178A		0.22002268	
DCTN2		0.21992333	
HSD17B12		0.21938817	
MRPL34		0.21936417	
FBXO33		0.21932161	
RPRD2		0.21872629	
PRUNE		0.21832192	
KMT2C		0.2182763	
ACIN1		0.21781722	
WWP1		0.21776779	
CAPN7		0.21762787	
MGME1		0.21760695	
BAG6		0.21736692	
CTU1		0.21708769	
USP48		0.21701029	
SLC35F2		0.21683165	
RNF26		0.21682794	
SYNPO		0.21526039	
CDC42EP4		0.215179	
SIRT4		0.21512017	
ZDHHC13		0.21503995	
ZFP583		0.21498421	
BAZ1B		0.21495588	
3110043O21RIK		0.21486779	
TMEM260		0.21475066	
CISD1		0.21453819	
SAMD1		0.21399444	
WRAP53		0.21398418	
ZC3H3		0.21385473	
KRT5		0.2136808	
SLC25A30		0.21364033	
LRRC8D		0.21352978	
DCAF4		0.21341486	
SLC35A2		0.21325555	
DIABLO		0.21296972	
CBX2		0.21234636	
EEFSEC		0.21217631	
TOX		0.21205328	
SIAH1B		0.21163884	
APPL1		0.21160838	
NFE2		0.21127692	
MRPS11		0.21106659	
PDS5A		0.21098681	
TNFSF4		0.21094997	
CCDC62		0.21080786	
POMGNT1		0.21080527	
SUCLA2		0.21001486	
ZFP418		0.2098743	
NDUFA3		0.20987195	
LIAS		0.20955384	
USP8		0.20936668	
SRSF4		0.20919561	
PER3		0.20918418	
PDHB		0.20918293	
TADA3		0.20874523	
LIG1		0.20847103	
CDC45		0.20823361	
BCAT2		0.20809695	
MAPK1IP1		0.20793909	
2610001J05RIK		0.2077542	
MEX3D		0.20717698	
TMTC3		0.20669451	
EXTL1		0.20632185	
COPZ1		0.2062422	
GSKIP		0.20613249	
RETNLG		0.20590857	
LIMD1		0.20567311	
DDI2		0.2055773	
ACBD6		0.20554268	
ETOHI1		0.20510088	
MCM3		0.20481871	
ARL14EP		0.20472856	
GM14325		0.20458046	
CAPN10		0.20447843	
ZBTB26		0.20402218	
CUEDC2		0.20377396	
D730005E14RIK		0.2030707	
DPH7		0.20298891	
MAP3K7		0.20298292	
SLX4		0.202601	
TOR3A		0.20258644	
ZFP672		0.20090617	
FANCL		0.20080757	
THEM6		0.2004082	
PSMD13		0.20005849	
SF3B2		0.1998227	
CHAF1A		0.19977458	
RCN2		0.19934629	
RRAD		0.1987836	
SNHG20		0.19788475	
6030458C11RIK		0.19767766	
ATP6V1F		0.19767193	
ORMDL1		0.19734684	
MSH3		0.19729386	
NDUFC1		0.19721037	
PERP		0.19708288	
SLC46A1		0.19702794	
ASTE1		0.19700107	
9030025P20RIK		0.19680542	
RGP1		0.19632621	
RAB2A		0.19619434	
DPF2		0.19598931	
IGHMBP2		0.19540949	
ZKSCAN5		0.19499032	
NDUFB9		0.1948517	
SNORA30		0.19476119	
ZFYVE19		0.19453304	
HSF2		0.19426696	
AGPS		0.19406833	
USP21		0.19334342	
N4BP2L1		0.19314212	
PROX2		0.19239482	
POGZ		0.19237548	
D430020J02RIK		0.19213073	
GAPDHS		0.19209468	
NUDT15		0.19065934	
RBBP4		0.19027583	
ZFP760		0.19024056	
TRAF6		0.18998097	
MYL12A		0.18992789	
RFX1		0.18970399	
TOPORS		0.18948592	
THOC6		0.18905818	
GTPBP6		0.18904833	
TMEM242		0.18862067	
DYNLT3		0.18819834	
TXNL4B		0.18771587	
ZC3H18		0.18769401	
TRMT61B		0.18742537	
2210016L21RIK		0.1870949	
TM9SF4		0.18695158	
AFG3L2		0.186917	
ARID2		0.18682633	
MCM7		0.18662731	
VTI1B		0.18646081	
NYNRIN		0.1864447	
ZFP90		0.18639179	
FIGNL1		0.18596157	
ZFP81		0.18586439	
RRM1		0.18582472	
GRIPAP1		0.18559642	
FBXL6		0.18529017	
KDM8		0.18476985	
METTL10		0.18465859	
PPP4C		0.18440492	
TMEM81		0.18429439	
CASD1		0.18413508	
HS6ST1		0.18366759	
UQCRH		0.18305	
MICU3		0.18297392	
TAOK1		0.18266732	
CUL4B		0.18264486	
HDAC3		0.18252432	
PRMT10		0.18170334	
GPALPP1		0.18118025	
REPS1		0.18083084	
TOP3A		0.1807576	
KATNBL1		0.18039224	
N4BP3		0.18011491	
MAP2K7		0.17979215	
SLC39A11		0.1789415	
STX17		0.17887041	
TAOK2		0.17886402	
1810013L24RIK		0.17870316	
FOXRED2		0.17865527	
ZFP653		0.17860533	
TTC33		0.17854254	
THAP2		0.17850244	
TMEM63B		0.17845102	
SCG5		0.17836998	
SETDB1		0.17819193	
1700030K09RIK		0.17760783	
FYCO1		0.17749673	
TXLNG		0.17679943	
2300009A05RIK		0.17666757	
CENPQ		0.1765898	
KDELR1		0.17650546	
TACO1		0.17644478	
ZFP1		0.17628096	
UNC50		0.17607103	
KCTD2		0.17585178	
MPG		0.17575918	
SPSB2		0.17572601	
ENTPD1		0.17572457	
DLG3		0.17568186	
SLX1B		0.17539296	
ZFP623		0.17518884	
WTAP		0.17484087	
PTPN12		0.17435755	
MED28		0.17374939	
SENP2		0.1736916	
FAM151B		0.17322041	
TUBA1C		0.17309387	
PRPSAP2		0.17301825	
SNORD104		0.17294018	
NR4A1		0.17197582	
AP1S3		0.17176597	
ZFP518B		0.17172031	
CRTC1		0.17121188	
MDC1		0.17117007	
HIRA		0.1709341	
PAFAH1B2		0.1704627	
ZFP607		0.17035079	
SNX6		0.17033954	
AGK		0.17007488	
FAIM		0.17001906	
MINK1		0.1697902	
CHM		0.1695208	
TMEM181A		0.16947539	
MTHFR		0.16944988	
ICAM4		0.16927975	
ZSCAN12		0.16897269	
FHIT		0.16865797	
TPMT		0.16846284	
ZFP777		0.16836385	
TMEM168		0.16812603	
SLC38A7		0.16782199	
TRAF4		0.1677277	
TROVE2		0.16772413	
SLC25A17		0.16763854	
EAF1		0.16756941	
RABIF		0.1674855	
WNK1		0.16746908	
9330151L19RIK		0.16734691	
RAB6A		0.16629583	
BOD1L		0.16612476	
ZFP947		0.16495244	
CNPY3		0.16470958	
SZRD1		0.16468166	
NAA35		0.16447708	
BCL2L14		0.16341023	
FASTK		0.16338809	
VASN		0.16286734	
HSD17B7		0.1628641	
FAN1		0.16285074	
POLA1		0.1621598	
RRP36		0.161836	
ZFP523		0.16182622	
RBM4B		0.16124645	
CFL2		0.16092241	
ALYREF2		0.16056567	
ALMS1		0.16041645	
CLSPN		0.16028576	
ATG9B		0.15975331	
NEDD4L		0.15973587	
KAT7		0.15931858	
CFP		0.15885979	
GOLGB1		0.15702909	
SNAPC1		0.15681036	
VPS29		0.15675144	
EML4		0.15651342	
ATP13A1		0.15619889	
TRIM33		0.15598455	
ARHGAP35		0.15581404	
HDGFRP3		0.1556642	
USP12		0.15558377	
CNPY4		0.15525419	
XPO4		0.15479098	
COG2		0.15456694	
AMBRA1		0.15395096	
ABHD17C		0.15290654	
EPN2		0.15269312	
THEM4		0.15245561	
GYG		0.15236218	
GM7120		0.15234832	
LANCL2		0.15221187	
SEC23A		0.15199633	
SLC16A6		0.15168417	
3110009E18RIK		0.1513025	
BABAM1		0.15102425	
IPP		0.15095858	
TMEM198B		0.15094873	
PRKAR2B		0.15081686	
MTF1		0.15037125	
LZTS2		0.15034273	
PFKM		0.15001504	
LYRM7		0.14983302	
HEY1		0.14967974	
ZBTB4		0.14967486	
9930021J03RIK		0.14942883	
PKD1L3		0.14865093	
GBP4		0.14846444	
PACRGL		0.14843844	
PMVK		0.1483079	
ZFP59		0.14828242	
ATP8A1		0.1481948	
EDEM3		0.14812157	
PIGG		0.14806238	
GSTM4		0.14790514	
NBN		0.14777961	
RSF1		0.1473528	
FEM1C		0.14726283	
YWHAZ		0.14720055	
CHML		0.14688604	
LMO4		0.14654224	
ECHDC1		0.14611775	
MCTP2		0.14601581	
ICMT		0.14586757	
OSGEP		0.14563686	
MBTD1		0.14534214	
ELDR		0.1452686	
TMEM110		0.14506443	
CCDC71L		0.14492087	
SPOPL		0.14491102	
BAK1		0.14488319	
EEF2		0.14475612	
ST7		0.14467666	
MTBP		0.14454013	
DZIP3		0.1445296	
TANC1		0.14423494	
RAP1A		0.14422019	
XRN2		0.14409095	
PFKFB3		0.1437112	
SH3GLB1		0.14370142	
BAX		0.1435283	
TEX9		0.14316079	
ATP2C1		0.14315549	
GMPR2		0.14299178	
REV1		0.14299151	
TSPYL2		0.14291604	
KLHL21		0.14237969	
NHEJ1		0.14207439	
RAD23A		0.14191414	
1700037C18RIK		0.14179994	
SEC62		0.14151025	
CMPK1		0.1415082	
GBP8		0.1411477	
DHDDS		0.14066845	
HIPK1		0.14059955	
DHCR24		0.14051442	
SRP9		0.14049533	
D17H6S53E		0.14041698	
TOMM34		0.14041539	
FANCM		0.14028123	
MAP7D1		0.14016119	
2010001A14RIK		0.14013356	
PHPT1		0.14004205	
SYTL1		0.13995965	
PAIP1		0.1398087	
DBT		0.13960706	
RPUSD4		0.13912371	
ZFP764		0.13902453	
EOGT		0.13883366	
COASY		0.13862991	
DCUN1D4		0.13770035	
PAK1IP1		0.13757275	
PGGT1B		0.13751064	
RFXAP		0.13726324	
LOC100504703		0.13719893	
OIP5		0.1371092	
LPPR3		0.13695198	
RCAN1		0.1369235	
VPS25		0.13684364	
DCAF10		0.1365944	
OTULIN		0.13622878	
FIP1L1		0.13616207	
RPGRIP1L		0.13615707	
MTERF3		0.13568126	
MAP4		0.13551879	
SPPL3		0.13547212	
PRIM2		0.13524143	
ANO10		0.13517994	
USO1		0.13457319	
VAMP3		0.13432127	
CENPB		0.13363215	
CNOT2		0.13359863	
FXN		0.13337494	
TMEM18		0.13329276	
4930486L24RIK		0.13312058	
NME7		0.13230176	
KRT15		0.13227558	
SLC25A10		0.1321144	
GEN1		0.13168478	
COL4A3BP		0.13164955	
TAF7		0.13134204	
GM14326		0.13131864	
TLK1		0.13066664	
BLVRB		0.13051097	
UBXN4		0.130387	
LENG1		0.12996174	
PKN2		0.12983592	
DOLK		0.12972273	
BCKDK		0.12971956	
5430405H02RIK		0.12940717	
SPATA24		0.1291109	
ZFP658		0.12893406	
ZNRD1		0.12878118	
STAU1		0.12814997	
ATP5L		0.12809062	
TMEM223		0.12770228	
TAF5L		0.12766705	
HNRNPH1		0.1276233	
MID1		0.12756515	
KIF20B		0.12752484	
ATP5H		0.12740704	
IREB2		0.1270552	
2410016O06RIK		0.12701479	
CWF19L2		0.12676387	
CCDC134		0.12668782	
PDK2		0.12656781	
CENPP		0.12620544	
CHMP3		0.12619118	
EME1		0.1261121	
PFKFB2		0.12597133	
ZFP955B		0.12584995	
IFI204		0.12521714	
PMS2		0.12503344	
DPCD		0.12487928	
MON1B		0.12459642	
2700094K13RIK		0.124347515	
TTI1		0.12426261	
ATP8B2		0.12417323	
HPS4		0.12367437	
HNRNPUL2		0.123630896	
LSS		0.12347205	
MEGF9		0.12339752	
LYPLA1		0.12332399	
CHEK2		0.12316101	
BTRC		0.12303363	
PHIP		0.12289012	
LRCH1		0.12265258	
GSTP1		0.12232507	
EDC4		0.121893845	
DNAJB1		0.12124505	
AMN1		0.12123516	
PBK		0.120933235	
MBIP		0.120857745	
RBMX		0.12084627	
ATF3		0.12041028	
ANGPTL6		0.12036444	
