NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_ERYTHROCYTE_MATURATION	16		Rejected!	
GOBP_SODIUM_INDEPENDENT_ORGANIC_ANION_TRANSPORT	15		Rejected!	
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	401	240		
GOBP_REGULATION_OF_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	102	53		
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT	110	33		
GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	39		Rejected!	
GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	51	15		
GOBP_REGULATION_OF_ION_TRANSPORT	687	234		
GOBP_POSITIVE_REGULATION_OF_ION_TRANSPORT	273	99		
GOBP_NEGATIVE_REGULATION_OF_ION_TRANSPORT	156	51		
GOBP_ANOIKIS	34	22		
GOBP_APOPTOTIC_CELL_CLEARANCE	52	28		
GOBP_RESPONSE_TO_ALKALOID	97	45		
GOBP_APICAL_JUNCTION_ASSEMBLY	77	30		
GOBP_LEUKOCYTE_DEGRANULATION	78	43		
GOBP_REGULATION_OF_LEUKOCYTE_DEGRANULATION	49	24		
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION	25		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MAST_CELL_DEGRANULATION	7		Rejected!	
GOBP_EOSINOPHIL_ACTIVATION	8		Rejected!	
GOBP_NEUTROPHIL_DEGRANULATION	14		Rejected!	
GOBP_REGULATION_OF_NEUTROPHIL_DEGRANULATION	8		Rejected!	
GOBP_NATURAL_KILLER_CELL_DEGRANULATION	11		Rejected!	
GOBP_PROTEIN_TRANSPORT_TO_VACUOLE_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY	6		Rejected!	
GOBP_RESPONSE_TO_DSRNA	56	29		
GOBP_ENUCLEATE_ERYTHROCYTE_DIFFERENTIATION	9		Rejected!	
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	82	64		
GOBP_POSITIVE_T_CELL_SELECTION	36	28		
GOBP_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT	22	15		
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	50	37		
GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	21	18		
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	32	21		
GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	14		Rejected!	
GOBP_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MEMORY_T_CELL_DIFFERENTIATION	9		Rejected!	
GOBP_NEGATIVE_T_CELL_SELECTION	12		Rejected!	
GOBP_MYCOTOXIN_METABOLIC_PROCESS	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING	57	31		
GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING	52	33		
GOBP_REGULATION_OF_PROTEIN_BINDING	197	126		
GOBP_CORTISOL_SECRETION	5		Rejected!	
GOBP_STEROID_HORMONE_MEDIATED_SIGNALING_PATHWAY	135	90		
GOBP_SKELETAL_MUSCLE_TISSUE_REGENERATION	38	19		
GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY	187	92		
GOBP_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY	118	51		
GOBP_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY	60	32		
GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE	179	97		
GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE	492	200		
GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_REGENERATION	6		Rejected!	
GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_REGENERATION	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	190	110		
GOBP_RESPONSE_TO_PEPTIDE_HORMONE	404	217		
GOBP_RESPONSE_TO_CORTICOTROPIN_RELEASING_HORMONE	5		Rejected!	
GOBP_REGULATION_OF_SECONDARY_METABOLIC_PROCESS	14		Rejected!	
GOBP_REGULATION_OF_CELLULAR_RESPIRATION	50	38		
GOBP_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	74	48		
GOBP_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	134	90		
GOBP_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS	55	37		
GOBP_REGULATION_OF_CELLULAR_CARBOHYDRATE_CATABOLIC_PROCESS	11		Rejected!	
GOBP_PIGMENTATION	101	55		
GOBP_PIGMENT_METABOLIC_PROCESS_INVOLVED_IN_PIGMENTATION	5		Rejected!	
GOBP_PIGMENT_ACCUMULATION	12		Rejected!	
GOBP_REGULATION_OF_RNA_SPLICING	153	119		
GOBP_HISTONE_EXCHANGE	22	17		
GOBP_RNA_STABILIZATION	66	43		
GOBP_PROTEIN_KINASE_B_SIGNALING	216	92		
GOBP_MUSCLE_ADAPTATION	118	50		
GOBP_SKELETAL_MUSCLE_ADAPTATION	24		Rejected!	
GOBP_REGULATION_OF_MUSCLE_ADAPTATION	95	42		
GOBP_MITOCHONDRIAL_DNA_REPAIR	6		Rejected!	
GOBP_REGULATION_OF_JUN_KINASE_ACTIVITY	60	33		
GOBP_POSITIVE_REGULATION_OF_JUN_KINASE_ACTIVITY	43	24		
GOBP_NEGATIVE_REGULATION_OF_JUN_KINASE_ACTIVITY	16		Rejected!	
GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	36	23		
GOBP_POSITIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	15		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	15		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	145	74		
GOBP_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	52	35		
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	176	63		
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	76	30		
GOBP_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	78	19		
GOBP_ENDOTHELIAL_CELL_MIGRATION	281	106		
GOBP_PROTEIN_ACYLATION	259	197		
GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY	271	159		
GOBP_REGULATION_OF_LIPID_KINASE_ACTIVITY	69	40		
GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY	57	30		
GOBP_NEGATIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY	6		Rejected!	
GOBP_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS	20	19		
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION_IN_RESPONSE_TO_STRESS	14		Rejected!	
GOBP_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	24		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	12		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	8		Rejected!	
GOBP_MAINTENANCE_OF_DNA_REPEAT_ELEMENTS	7		Rejected!	
GOBP_PEROXISOMAL_TRANSPORT	22	20		
GOBP_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE	21		Rejected!	
GOBP_EAR_DEVELOPMENT	219	68		
GOBP_NOSE_DEVELOPMENT	14		Rejected!	
GOBP_TONGUE_DEVELOPMENT	20		Rejected!	
GOBP_TONGUE_MORPHOGENESIS	10		Rejected!	
GOBP_SKIN_DEVELOPMENT	274	96		
GOBP_SKIN_MORPHOGENESIS	12		Rejected!	
GOBP_CELLULAR_AMIDE_METABOLIC_PROCESS	1181		Rejected!	
GOBP_AMIDE_BIOSYNTHETIC_PROCESS	870		Rejected!	
GOBP_ASTROCYTE_CELL_MIGRATION	8		Rejected!	
GOBP_KERATINOCYTE_PROLIFERATION	48	16		
GOBP_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_OXIDATIVE_STRESS	11		Rejected!	
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS	53	43		
GOBP_RESPONSE_TO_ESTROGEN	68	31		
GOBP_NCRNA_3_END_PROCESSING	50	35		
GOBP_RNA_POLYADENYLATION	48	41		
GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS	666		Rejected!	
GOBP_POLYADENYLATION_DEPENDENT_RNA_CATABOLIC_PROCESS	8		Rejected!	
GOBP_INOSITOL_PHOSPHATE_METABOLIC_PROCESS	55	30		
GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS	96	55		
GOBP_DICARBOXYLIC_ACID_CATABOLIC_PROCESS	19		Rejected!	
GOBP_DICARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS	14		Rejected!	
GOBP_LINOLEIC_ACID_METABOLIC_PROCESS	20		Rejected!	
GOBP_ENGULFMENT_OF_APOPTOTIC_CELL	19		Rejected!	
GOBP_MITOCHONDRIAL_FRAGMENTATION_INVOLVED_IN_APOPTOTIC_PROCESS	10		Rejected!	
GOBP_RECOGNITION_OF_APOPTOTIC_CELL	7		Rejected!	
GOBP_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	59	38		
GOBP_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	40	33		
GOBP_REVERSE_CHOLESTEROL_TRANSPORT	20		Rejected!	
GOBP_DEDIFFERENTIATION	12		Rejected!	
GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	56	26		
GOBP_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION	14		Rejected!	
GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION	17	15		
GOBP_EXONUCLEOLYTIC_CATABOLISM_OF_DEADENYLATED_MRNA	13		Rejected!	
GOBP_OSSIFICATION_INVOLVED_IN_BONE_REMODELING	5		Rejected!	
GOBP_PROTEIN_CONTAINING_COMPLEX_ORGANIZATION	1763		Rejected!	
GOBP_REGULATION_OF_CAMP_MEDIATED_SIGNALING	29		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING	15		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING	11		Rejected!	
GOBP_CELLULAR_COMPONENT_MAINTENANCE	66	30		
GOBP_HISTONE_H3_ACETYLATION	75	64		
GOBP_HISTONE_H4_ACETYLATION	73	64		
GOBP_HISTONE_H2A_ACETYLATION	23	22		
GOBP_HISTONE_H3_K9_ACETYLATION	16		Rejected!	
GOBP_HISTONE_H4_K5_ACETYLATION	16	16		
GOBP_HISTONE_H4_K12_ACETYLATION	8		Rejected!	
GOBP_HISTONE_H4_K16_ACETYLATION	27	25		
GOBP_HISTONE_H4_R3_METHYLATION	7		Rejected!	
GOBP_REGULATION_OF_DNA_METHYLATION	28	15		
GOBP_REGULATION_OF_SYSTEM_PROCESS	578	187		
GOBP_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	43		Rejected!	
GOBP_REGULATION_OF_ENDOCRINE_PROCESS	35		Rejected!	
GOBP_REGULATION_OF_EXCRETION	24		Rejected!	
GOBP_REGULATION_OF_RESPIRATORY_SYSTEM_PROCESS	16		Rejected!	
GOBP_REGULATION_OF_ANION_TRANSPORT	89	32		
GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	980		Rejected!	
GOBP_REGULATION_OF_VACUOLE_ORGANIZATION	51	41		
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	494	268		
GOBP_POSITIVE_REGULATION_OF_VACUOLE_ORGANIZATION	21	17		
GOBP_MEMBRANE_BIOGENESIS	62	39		
GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION	1172		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION	1523		Rejected!	
GOBP_HISTONE_H3_K14_ACETYLATION	22	19		
GOBP_DE_NOVO_AMP_BIOSYNTHETIC_PROCESS	8		Rejected!	
GOBP_AMP_SALVAGE	5		Rejected!	
GOBP_LIPID_DIGESTION	21		Rejected!	
GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS	220	129		
GOBP_CELLULAR_POLYSACCHARIDE_CATABOLIC_PROCESS	17		Rejected!	
GOBP_CELLULAR_LIPID_METABOLIC_PROCESS	1007		Rejected!	
GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS	819		Rejected!	
GOBP_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	288	167		
GOBP_CELLULAR_NITROGEN_COMPOUND_CATABOLIC_PROCESS	459	325		
GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS	149	99		
GOBP_SULFUR_COMPOUND_CATABOLIC_PROCESS	34	20		
GOBP_CELLULAR_CARBOHYDRATE_CATABOLIC_PROCESS	40	23		
GOBP_SMALL_MOLECULE_METABOLIC_PROCESS	1771		Rejected!	
GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS	380	210		
GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	565	290		
GOBP_PROTEIN_K27_LINKED_UBIQUITINATION	8		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_LEPTIN_STIMULUS	18		Rejected!	
GOBP_RESPONSE_TO_LEPTIN	22		Rejected!	
GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	28		Rejected!	
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY_INVOLVED_IN_OSTEOBLAST_DIFFERENTIATION	7		Rejected!	
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY_INVOLVED_IN_REGULATION_OF_CELL_PROLIFERATION	6		Rejected!	
GOBP_SODIUM_DEPENDENT_PHOSPHATE_TRANSPORT	7		Rejected!	
GOBP_TYPE_B_PANCREATIC_CELL_PROLIFERATION	21		Rejected!	
GOBP_FIBROBLAST_APOPTOTIC_PROCESS	22		Rejected!	
GOBP_MACROPINOCYTOSIS	11		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_CYTOSKELETON	58	48		
GOBP_GLUCOSE_IMPORT_IN_RESPONSE_TO_INSULIN_STIMULUS	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY_BY_REGULATION_OF_PROTEIN_PHOSPHORYLATION	7		Rejected!	
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	287	167		
GOBP_ADHESION_OF_SYMBIONT_TO_HOST	16		Rejected!	
GOBP_ENTRY_INTO_HOST	154	82		
GOBP_TRANSLOCATION_OF_MOLECULES_INTO_HOST	9		Rejected!	
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS	1649		Rejected!	
GOBP_MOTILE_CILIUM_ASSEMBLY	56	15		
GOBP_REGULATION_OF_MITOCHONDRIAL_MRNA_STABILITY	7		Rejected!	
GOBP_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS	25		Rejected!	
GOBP_RELAXATION_OF_SMOOTH_MUSCLE	11		Rejected!	
GOBP_2FE_2S_CLUSTER_ASSEMBLY	6		Rejected!	
GOBP_HISTONE_H3_K4_DIMETHYLATION	7		Rejected!	
GOBP_ADHESION_OF_SYMBIONT_TO_HOST_CELL	12		Rejected!	
GOBP_TOOTH_ERUPTION	7		Rejected!	
GOBP_MULTI_ORGANISM_REPRODUCTIVE_PROCESS	1054	403		
GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS	213	81		
GOBP_DNA_METHYLATION_OR_DEMETHYLATION	98	59		
GOBP_PROTEIN_TRANSMEMBRANE_IMPORT_INTO_INTRACELLULAR_ORGANELLE	36	32		
GOBP_RESPONSE_TO_HUMAN_CHORIONIC_GONADOTROPIN	6		Rejected!	
GOBP_CELL_CYCLE_PHASE_TRANSITION	538	380		
GOBP_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION	12		Rejected!	
GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	440	316		
GOBP_MITOTIC_DNA_INTEGRITY_CHECKPOINT_SIGNALING	85	67		
GOBP_CILIUM_ORGANIZATION	410	220		
GOBP_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	65	57		
GOBP_CELL_CYCLE_DNA_REPLICATION	44	37		
GOBP_MODULATION_BY_HOST_OF_VIRAL_PROCESS	32	20		
GOBP_SUPPRESSION_OF_VIRAL_RELEASE_BY_HOST	16		Rejected!	
GOBP_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS	15		Rejected!	
GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS	14		Rejected!	
GOBP_AUTOPHAGY_OF_NUCLEUS	16	15		
GOBP_LATE_NUCLEOPHAGY	7		Rejected!	
GOBP_G_QUADRUPLEX_DNA_UNWINDING	7		Rejected!	
GOBP_MITOTIC_G2_M_TRANSITION_CHECKPOINT	48	38		
GOBP_MITOTIC_G1_S_TRANSITION_CHECKPOINT_SIGNALING	30	23		
GOBP_MODULATION_BY_HOST_OF_VIRAL_GENOME_REPLICATION	20		Rejected!	
GOBP_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_GENOME_REPLICATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_GENOME_REPLICATION	7		Rejected!	
GOBP_ACTOMYOSIN_CONTRACTILE_RING_ORGANIZATION	7		Rejected!	
GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION	155	113		
GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION	255	164		
GOBP_BIOLOGICAL_PHASE	11		Rejected!	
GOBP_ESTROUS_CYCLE	15		Rejected!	
GOBP_HAIR_CYCLE_PHASE	9		Rejected!	
GOBP_PLASMA_MEMBRANE_RAFT_ASSEMBLY	7		Rejected!	
GOBP_PLASMA_MEMBRANE_RAFT_ORGANIZATION	10		Rejected!	
GOBP_LIPOPROTEIN_LOCALIZATION	21		Rejected!	
GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_SINGLE_STRAND_ANNEALING	7		Rejected!	
GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_SYNTHESIS_DEPENDENT_STRAND_ANNEALING	7		Rejected!	
GOBP_DNA_DEPENDENT_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY	49	38		
GOBP_DNA_DEAMINATION	13		Rejected!	
GOBP_DEPYRIMIDINATION	8		Rejected!	
GOBP_ACTIN_NUCLEATION	52	32		
GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS	253	174		
GOBP_G0_TO_G1_TRANSITION	18		Rejected!	
GOBP_PLASMA_MEMBRANE_FUSION	26		Rejected!	
GOBP_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_INNER_MEMBRANE	13		Rejected!	
GOBP_PROTEIN_IMPORT_INTO_PEROXISOME_MEMBRANE	6		Rejected!	
GOBP_PROTEIN_INSERTION_INTO_ER_MEMBRANE	23	19		
GOBP_PROTEIN_INSERTION_INTO_ER_MEMBRANE_BY_STOP_TRANSFER_MEMBRANE_ANCHOR_SEQUENCE	10		Rejected!	
GOBP_PROTEIN_RETENTION_IN_GOLGI_APPARATUS	5		Rejected!	
GOBP_CONSTITUTIVE_SECRETORY_PATHWAY	7		Rejected!	
GOBP_REGULATED_EXOCYTOSIS	235	117		
GOBP_TRANSCYTOSIS	21		Rejected!	
GOBP_T_CELL_SELECTION	49	35		
GOBP_POSITIVE_THYMIC_T_CELL_SELECTION	14		Rejected!	
GOBP_THYMIC_T_CELL_SELECTION	22	17		
GOBP_T_HELPER_1_CELL_DIFFERENTIATION	21	15		
GOBP_T_HELPER_2_CELL_DIFFERENTIATION	15		Rejected!	
GOBP_REGULATORY_T_CELL_DIFFERENTIATION	36	21		
GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION	87	57		
GOBP_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	32	28		
GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	57	32		
GOBP_INNATE_IMMUNE_RESPONSE	872	380		
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE	230	138		
GOBP_POSITIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	139	78		
GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS	68	20		
GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION	42		Rejected!	
GOBP_INTERMEDIATE_FILAMENT_BUNDLE_ASSEMBLY	7		Rejected!	
GOBP_INTEGRIN_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_REGULATION_OF_INTEGRIN_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_PROTEIN_NEDDYLATION	18	16		
GOBP_AZOLE_TRANSMEMBRANE_TRANSPORT	12		Rejected!	
GOBP_CELLULAR_EXTRAVASATION	74	38		
GOBP_REGULATION_OF_BONE_RESORPTION	41	21		
GOBP_MEIOTIC_CHROMOSOME_SEGREGATION	96	49		
GOBP_DEVELOPMENT_OF_SECONDARY_SEXUAL_CHARACTERISTICS	8		Rejected!	
GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS	231	89		
GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION	65	27		
GOBP_NEURONAL_ION_CHANNEL_CLUSTERING	11		Rejected!	
GOBP_CLUSTERING_OF_VOLTAGE_GATED_SODIUM_CHANNELS	6		Rejected!	
GOBP_CELL_FATE_COMMITMENT	266	71		
GOBP_APICAL_PROTEIN_LOCALIZATION	15		Rejected!	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	1652		Rejected!	
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION	92	68		
GOBP_REGULATION_OF_CIRCADIAN_SLEEP_WAKE_CYCLE_NON_REM_SLEEP	5		Rejected!	
GOBP_REGULATION_OF_ISOTYPE_SWITCHING	38	27		
GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_APICAL_BASAL_POLARITY	19		Rejected!	
GOBP_SARCOMERE_ORGANIZATION	43	15		
GOBP_CELL_CELL_JUNCTION_ORGANIZATION	207	80		
GOBP_CELL_CELL_JUNCTION_MAINTENANCE	18		Rejected!	
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	313	84		
GOBP_MRNA_CIS_SPLICING_VIA_SPLICEOSOME	41	22		
GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT	26	22		
GOBP_CELLULAR_RESPIRATION	231	162		
GOBP_FARNESYL_DIPHOSPHATE_METABOLIC_PROCESS	6		Rejected!	
GOBP_MHC_CLASS_I_BIOSYNTHETIC_PROCESS	7		Rejected!	
GOBP_MHC_CLASS_II_BIOSYNTHETIC_PROCESS	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MHC_CLASS_I_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MHC_CLASS_II_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MHC_CLASS_II_BIOSYNTHETIC_PROCESS	10		Rejected!	
GOBP_FAT_CELL_DIFFERENTIATION	238	115		
GOBP_MYOBLAST_DIFFERENTIATION	86	40		
GOBP_BONE_RESORPTION	63	33		
GOBP_CELL_REDOX_HOMEOSTASIS	37	26		
GOBP_RESPONSE_TO_ETHANOL	120	57		
GOBP_RESPONSE_TO_ETHER	11		Rejected!	
GOBP_LOCOMOTOR_RHYTHM	15		Rejected!	
GOBP_PHOTORECEPTOR_CELL_MAINTENANCE	43	17		
GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	24		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	10		Rejected!	
GOBP_MAST_CELL_ACTIVATION	69	39		
GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION	31	19		
GOBP_NEGATIVE_REGULATION_OF_B_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_B_CELL_DIFFERENTIATION	14		Rejected!	
GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION	151	96		
GOBP_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION	46	27		
GOBP_REGULATION_OF_GAMMA_DELTA_T_CELL_DIFFERENTIATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GAMMA_DELTA_T_CELL_DIFFERENTIATION	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION	20		Rejected!	
GOBP_REGULATION_OF_CELL_DIFFERENTIATION	1565		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION	686	280		
GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	867	393		
GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION	142	65		
GOBP_NEGATIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION	59	28		
GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION	67	30		
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	48	20		
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	19		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION	27		Rejected!	
GOBP_REGULATION_OF_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION	8		Rejected!	
GOBP_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	38	17		
GOBP_NEGATIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	19		Rejected!	
GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	181	117		
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	55	32		
